Address,Location,Latitude,Longitude
221 E 49TH ST,"(41.80548570000001, -87.6203386)",41.80548570000001, -87.6203386
4935 S INDIANA AVE,"(41.8047037, -87.6210882)",41.8047037, -87.6210882
8247 S CHRISTIANA AVE,"(41.7429177, -87.7052807)",41.7429177, -87.7052807
2100 E 88TH ST,"(41.7352636, -87.5732451)",41.7352636, -87.5732451
12450 S STATE ST,"(41.6677891, -87.62230009999999)",41.6677891, -87.62230009999999
2021 N BURLING ST,"(41.9187998, -87.64668909999999)",41.9187998, -87.64668909999999
4856 S LAFLIN ST,"(41.8051666, -87.6624487)",41.8051666, -87.6624487
7101 N GREENVIEW AVE,"(42.0118136, -87.6677248)",42.0118136, -87.6677248
2221 S LAWNDALE AVE,"(41.8510657, -87.7169435)",41.8510657, -87.7169435
5051 N KENNETH AVE,"(41.97296, -87.7386609)",41.97296, -87.7386609
200 E 111TH ST,"(41.6926437, -87.6182275)",41.6926437, -87.6182275
7037 S RHODES AVE,"(41.766664, -87.61128910000001)",41.766664, -87.61128910000001
6430 S KENWOOD AVE,"(41.7775899, -87.593442)",41.7775899, -87.593442
8116 S HALSTED ST,"(41.7466134, -87.64391309999999)",41.7466134, -87.64391309999999
1420 N ARTESIAN AVE,"(41.9073095, -87.6885435)",41.9073095, -87.6885435
4302 W DIVISION ST,"(41.9025543, -87.7339523)",41.9025543, -87.7339523
8001 S WABASH AVE,"(41.749023, -87.62245899999999)",41.749023, -87.62245899999999
5300 S HALSTED ST,"(41.797627, -87.645662)",41.797627, -87.645662
3200 W CONGRESS PKWY,"(41.8749169, -87.7059695)",41.8749169, -87.7059695
3349 W RICE ST,"(41.8964214, -87.7107745)",41.8964214, -87.7107745
5653 S LOOMIS ST,"(41.7941021, -87.6597424)",41.7941021, -87.6597424
4109 S PRINCETON AVE,"(41.81924069999999, -87.633313)",41.81924069999999, -87.633313
5917 N BROADWAY,"(41.98926609999999, -87.6597274)",41.98926609999999, -87.6597274
4556 W 56TH ST,"(41.7912594, -87.73696989999999)",41.7912594, -87.73696989999999
3231 W DOUGLAS BLVD,"(41.8624923, -87.70689259999999)",41.8624923, -87.70689259999999
4701 W MARQUETTE RD,"(41.7711749, -87.73950409999999)",41.7711749, -87.73950409999999
2420 W ADAMS ST,"(41.8790539, -87.68723210000002)",41.8790539, -87.68723210000002
3925 E 104TH ST,"(41.7063698, -87.5292697)",41.7063698, -87.5292697
730 S SPRINGFIELD AVE,"(41.8711594, -87.72282229999999)",41.8711594, -87.72282229999999
8900 S GREEN BAY AVE,"(41.733697, -87.541972)",41.733697, -87.541972
630 N KINGSBURY AVE,"(41.8936415, -87.6419353)",41.8936415, -87.6419353
1800 N ASHLAND AVE,"(41.9146169, -87.6680129)",41.9146169, -87.6680129
1401 S INDIANA AVE,"(41.863955, -87.622017)",41.863955, -87.622017
1434 N MONTICELLO AVE,"(41.9074835, -87.7179382)",41.9074835, -87.7179382
3517 W ARTHINGTON ST,"(41.8694047, -87.71376409999999)",41.8694047, -87.71376409999999
2900 S ASHLAND AVE,"(41.8443995, -87.66634669999999)",41.8443995, -87.66634669999999
1750 W JUNEWAY TER,"(42.0225303, -87.6754558)",42.0225303, -87.6754558
1944 S ST. LOUIS AVE,"(41.853935, -87.71274299999999)",41.853935, -87.71274299999999
916 N HONORE ST,"(41.898361, -87.67378699999999)",41.898361, -87.67378699999999
1426 W WARNER AVE,"(41.957339, -87.665275)",41.957339, -87.665275
3200 W PETERSON AVE,"(41.9912637, -87.7099708)",41.9912637, -87.7099708
6200 S LASALLE ST,"(41.7816817, -87.6289278)",41.7816817, -87.6289278
6336 S KILBOURN AVE,"(41.7778584, -87.73523379999999)",41.7778584, -87.73523379999999
2155 W WABANSIA AVE,"(41.91261009999999, -87.6821397)",41.91261009999999, -87.6821397
3150 S WESTERN AVE,"(41.8368229, -87.68573909999999)",41.8368229, -87.68573909999999
2850 S HALSTED ST,"(41.84256269999999, -87.6463998)",41.84256269999999, -87.6463998
4101 S. LAKE PARK AVE,"(41.820137, -87.6001556)",41.820137, -87.6001556
5801 N PULASKI RD,"(41.9861619, -87.72679190000001)",41.9861619, -87.72679190000001
800 W WISCONSIN ST,"(41.916011, -87.6488839)",41.916011, -87.6488839
1401 N NOBLE ST,"(41.9070604, -87.6627099)",41.9070604, -87.6627099
6400 N KEDZIE,"(41.9978536, -87.70934629999999)",41.9978536, -87.70934629999999
115 S. SANGAMON ST,"(41.87979929999999, -87.6508049)",41.87979929999999, -87.6508049
450 E. BENTON PLACE,"(41.8858918, -87.6175994)",41.8858918, -87.6175994
1801 S CALUMET AVE,"(41.8577974, -87.6192481)",41.8577974, -87.6192481
105TH - 129TH ST,"(41.7056605, -87.5644683)",41.7056605, -87.5644683
2430 W LOGAN BLVD,"(41.9285849, -87.69069119999999)",41.9285849, -87.69069119999999
1805 N ALBANY AVE,"(41.913916, -87.704808)",41.913916, -87.704808
3919 N MONTICELLO AVE,"(41.9526158, -87.71901040000002)",41.9526158, -87.71901040000002
745 W WRIGHTWOOD AVE,"(41.9290862, -87.6482187)",41.9290862, -87.6482187
6800 S STEWART AVE,"(41.7708441, -87.63258569999999)",41.7708441, -87.63258569999999
245 W 51ST ST,"(41.8012712, -87.6326036)",41.8012712, -87.6326036
6938 S EAST END AVE,"(41.7688995, -87.5833047)",41.7688995, -87.5833047
3823 W SCHOOL ST,"(41.94095739999999, -87.7232484)",41.94095739999999, -87.7232484
4701 W BELMONT AVE,"(41.938599, -87.74456599999999)",41.938599, -87.74456599999999
1932 W LUNT AVE,"(42.009047, -87.67988079999999)",42.009047, -87.67988079999999
5825 S KOSTNER AVE,"(41.7871479, -87.7324652)",41.7871479, -87.7324652
5825 S KOSTNER AVE,"(41.7871479, -87.7324652)",41.7871479, -87.7324652
1444 W AUGUSTA BL,"(41.9000051, -87.6643363)",41.9000051, -87.6643363
3826 W 58TH ST,"(41.7882691, -87.7193163)",41.7882691, -87.7193163
1423 W BRYN MAWR AVE,"(41.9832437, -87.6669158)",41.9832437, -87.6669158
1616 S AVERS AVE,"(41.858343, -87.72183509999999)",41.858343, -87.72183509999999
1241 W 19TH ST,"(41.8556707, -87.6581867)",41.8556707, -87.6581867
100 W 66TH ST,"(41.7745562, -87.6281309)",41.7745562, -87.6281309
3113 S RHODES AVE,"(41.8378996, -87.61336430000001)",41.8378996, -87.61336430000001
1915 S FEDERAL ST,"(41.8563951, -87.6293257)",41.8563951, -87.6293257
3663 S WABASH AVE,"(41.8280915, -87.6243605)",41.8280915, -87.6243605
5801 N PULASKI RD,"(41.9861619, -87.72679190000001)",41.9861619, -87.72679190000001
5510 N CHRISTIANA AVE,"(41.9816988, -87.71283419999999)",41.9816988, -87.71283419999999
244 E PERSHING RD,"(41.8243586, -87.61980059999999)",41.8243586, -87.61980059999999
1040 N KEELER AVE,"(41.9003237, -87.7319285)",41.9003237, -87.7319285
2301 W 21ST PL,"(41.8525261, -87.6837986)",41.8525261, -87.6837986
9650 S AVE M,"(41.7198078, -87.537708)",41.7198078, -87.537708
4300 N WINCHESTER AVE,"(41.9598685, -87.6777968)",41.9598685, -87.6777968
1420 W 17TH ST,"(41.8590606, -87.66313579999999)",41.8590606, -87.66313579999999
9507 S OGLESBY AVE,"(41.7223272, -87.5657341)",41.7223272, -87.5657341
4200 W 31ST ST,"(41.83708499999999, -87.729384)",41.83708499999999, -87.729384
650 E 85TH ST,"(41.7406771, -87.6084994)",41.7406771, -87.6084994
11156 S HOYNE AVE,"(41.6901343, -87.6737308)",41.6901343, -87.6737308
2642 W 15TH PL,"(41.8604424, -87.69262549999999)",41.8604424, -87.69262549999999
5545 W HARRISON ST,"(41.8725092, -87.76359540000001)",41.8725092, -87.76359540000001
6813 W IMLAY ST,"(41.9987454, -87.7976668)",41.9987454, -87.7976668
400 W 76TH ST,"(41.7564966, -87.6350873)",41.7564966, -87.6350873
10538 S LANGLEY AVE,"(41.7025584, -87.6062913)",41.7025584, -87.6062913
620 N SAWYER AVE,"(41.89230209999999, -87.7080876)",41.89230209999999, -87.7080876
1852 S ALBANY AVE,"(41.8559749, -87.7032363)",41.8559749, -87.7032363
4046 S PRAIRIE AVE,"(41.82053760000001, -87.619897)",41.82053760000001, -87.619897
4100 N LONG AVE,"(41.955369, -87.76358929999999)",41.955369, -87.76358929999999
5330 W BERTEAU AVE,"(41.9573481, -87.76102259999999)",41.9573481, -87.76102259999999
5332 W ADDISON ST,"(41.9461521, -87.7607189)",41.9461521, -87.7607189
7340 N ROGERS AVE,"(42.0152079, -87.6780895)",42.0152079, -87.6780895
7530 S SOUTH SHORE DR,"(41.76051349999999, -87.5568043)",41.76051349999999, -87.5568043
6310 S DREXEL AVE,"(41.7800245, -87.6028779)",41.7800245, -87.6028779
1632 W WRIGHTWOOD AVE,"(41.92909239999999, -87.6691774)",41.92909239999999, -87.6691774
4351 S DREXEL BL,"(41.8154658, -87.6036355)",41.8154658, -87.6036355
2009 W SCHILLER ST,"(41.9068861, -87.6780938)",41.9068861, -87.6780938
1844 N SHEFFIELD AVE,"(41.9150409, -87.6535746)",41.9150409, -87.6535746
1060 E 47TH ST,"(41.8099431, -87.5996084)",41.8099431, -87.5996084
1135 N CLEAVER RD,"(41.902656, -87.66338760000001)",41.902656, -87.66338760000001
10970 S PROSPECT AVE,"(41.694579, -87.6692769)",41.694579, -87.6692769
2148 N LONG AVE,"(41.9194202, -87.7618468)",41.9194202, -87.7618468
119 S CENTRAL PARK BL,"(41.8789685, -87.7156679)",41.8789685, -87.7156679
4650 N MENARD AVE,"(41.9656465, -87.7727431)",41.9656465, -87.7727431
2739 W DIVISION ST,"(41.9026807, -87.6959923)",41.9026807, -87.6959923
1419 W BLACKHAWK ST,"(41.9068649, -87.66348149999999)",41.9068649, -87.66348149999999
2230 W MC LEAN AVE,"(41.918734, -87.68377149999999)",41.918734, -87.68377149999999
11311 S FORRESTVILLE AVE,"(41.6884931, -87.60942)",41.6884931, -87.60942
11113 S COTTAGE GROVE AVE,"(41.692623, -87.60988549999999)",41.692623, -87.60988549999999
6230 N LEMONT AVE,"(41.9947039, -87.74496540000001)",41.9947039, -87.74496540000001
4520 N WESTERN AVE,"(41.9639251, -87.6891321)",41.9639251, -87.6891321
7130 S HAMLIN AVE,"(41.7629337, -87.71804279999999)",41.7629337, -87.71804279999999
6239 N MCCLELLAN AVE,"(41.995351, -87.770511)",41.995351, -87.770511
7334 S MARYLAND AVE,"(41.7611516, -87.6044715)",41.7611516, -87.6044715
4350 W 79TH ST,"(41.7502378, -87.7294483)",41.7502378, -87.7294483
7316 S HOYNE AVE,"(41.760634, -87.67637959999999)",41.760634, -87.67637959999999
4332 N PAULINA ST,"(41.9608864, -87.67128009999999)",41.9608864, -87.67128009999999
4437 N SEELEY AVE,"(41.9625873, -87.68030999999999)",41.9625873, -87.68030999999999
4626 N MANOR AVE,"(41.96530569999999, -87.7001396)",41.96530569999999, -87.7001396
5631 S KIMBARK AVE,"(41.7921768, -87.5943863)",41.7921768, -87.5943863
834 E 50TH ST,"(41.8045435, -87.60508349999999)",41.8045435, -87.60508349999999
6350 S STEWART AVE,"(41.7786152, -87.63556349999999)",41.7786152, -87.63556349999999
3650 W SCHOOL ST,"(41.9412895, -87.71928129999999)",41.9412895, -87.71928129999999
3425 N MAJOR AVE,"(41.94260209999999, -87.7690709)",41.94260209999999, -87.7690709
1300 W 79TH ST,"(41.7506564, -87.6560816)",41.7506564, -87.6560816
7956 S DR MARTIN LUTHER KING,"(41.7496041, -87.6149334)",41.7496041, -87.6149334
2845 W BARRY AVE,"(41.9373329, -87.6995709)",41.9373329, -87.6995709
7500 W TALCOTT AVE,"(41.9910221, -87.8154417)",41.9910221, -87.8154417
9349 S WENTWORTH AVE,"(41.7237415, -87.6283595)",41.7237415, -87.6283595
1010 E 72ND ST,"(41.7645637, -87.60011539999999)",41.7645637, -87.60011539999999
2509 W IRVING PARK RD,"(41.9536443, -87.692032)",41.9536443, -87.692032
827 W 19TH ST,"(41.8567231, -87.6476978)",41.8567231, -87.6476978
5009 S LAFLIN ST,"(41.8027209, -87.6619295)",41.8027209, -87.6619295
9625 S LONGWOOD DR,"(41.7184862, -87.6687121)",41.7184862, -87.6687121
2501 W 103RD ST,"(41.70606, -87.6844778)",41.70606, -87.6844778
9516 S WOOD ST,"(41.7207994, -87.6675837)",41.7207994, -87.6675837
6100 W FULLERTON AVE,"(41.9237377, -87.78528759999999)",41.9237377, -87.78528759999999
5100 N FRANCISCO AVE,"(41.9739812, -87.7019591)",41.9739812, -87.7019591
401 E RIVER DR,"(41.8887632, -87.6179124)",41.8887632, -87.6179124
5230 W ARGYLE ST,"(41.971556, -87.7600498)",41.971556, -87.7600498
6835 S NORMAL BLVD,"(41.7702519, -87.6368723)",41.7702519, -87.6368723
9247 S EGGLESTON AVE,"(41.7263195, -87.6343557)",41.7263195, -87.6343557
10540 S MORGAN ST,"(41.702288, -87.6483837)",41.702288, -87.6483837
4225 S LAKE PARK AVE,"(41.817471, -87.598843)",41.817471, -87.598843
7345 N WASHTENAW AVE,"(42.0152834, -87.6964435)",42.0152834, -87.6964435
7345 N WASHTENAW AVE,"(42.0152834, -87.6964435)",42.0152834, -87.6964435
1800 W BALMORAL AVE,"(41.9804465, -87.67506639999999)",41.9804465, -87.67506639999999
3000 W ARGYLE ST,"(41.9721325, -87.7035983)",41.9721325, -87.7035983
62 W ROOSEVELT RD,"(41.8683711, -87.6299243)",41.8683711, -87.6299243
3436 W WILSON AVE,"(41.9650389, -87.7144907)",41.9650389, -87.7144907
6312 W ROSEDALE AVE,"(41.9885028, -87.7858067)",41.9885028, -87.7858067
314 W 108TH ST,"(41.69725589999999, -87.6311154)",41.69725589999999, -87.6311154
2000 E 75TH ST,"(41.759108, -87.57575)",41.759108, -87.57575
6059 S WABASH AVE,"(41.7844236, -87.6236972)",41.7844236, -87.6236972
11546 S AVE L,"(41.684903, -87.5373153)",41.684903, -87.5373153
110 N PAULINA ST,"(41.8835997, -87.66935699999999)",41.8835997, -87.66935699999999
7831 S PRAIRIE AVE,"(41.7519718, -87.6177101)",41.7519718, -87.6177101
2410 S LEAVITT ST,"(41.8479002, -87.6812235)",41.8479002, -87.6812235
2150 W HARRISON ST,"(41.8746088, -87.68006700000001)",41.8746088, -87.68006700000001
3045 E 83RD ST,"(41.7443673, -87.54979709999999)",41.7443673, -87.54979709999999
6871 W BELDEN AVE,"(41.9208169, -87.7971244)",41.9208169, -87.7971244
8716 S WALLACE ST,"(41.7352668, -87.63950109999999)",41.7352668, -87.63950109999999
646 N LAWNDALE AVE,"(41.8930604, -87.7191745)",41.8930604, -87.7191745
2216 W HIRSCH ST,"(41.9072003, -87.6828914)",41.9072003, -87.6828914
3520 N SACRAMENTO AVE,"(41.9456522, -87.7028816)",41.9456522, -87.7028816
2906 EAST 96TH STREET,"(41.721227, -87.55264299999999)",41.721227, -87.55264299999999
6250 N SHERIDAN RD,"(41.9959854, -87.6560149)",41.9959854, -87.6560149
2453 W MONROE ST,"(41.880439, -87.6880353)",41.880439, -87.6880353
347 N ST LOUIS AVE,"(41.8875685, -87.71362649999999)",41.8875685, -87.71362649999999
160 W WENDELL ST,"(41.9015633, -87.63382)",41.9015633, -87.63382
11816 S INDIANA AVE,"(41.6793831, -87.6182908)",41.6793831, -87.6182908
2018 N RICHMOND ST,"(41.9182127, -87.70034729999999)",41.9182127, -87.70034729999999
819 N LEAMINGTON AVE,"(41.8956638, -87.7540607)",41.8956638, -87.7540607
1949 W 48TH ST,"(41.8064504, -87.6741203)",41.8064504, -87.6741203
5534 S ST LOUIS AVE,"(41.7927818, -87.71230229999999)",41.7927818, -87.71230229999999
3017 S WELLS ST,"(41.8390704, -87.6325595)",41.8390704, -87.6325595
1337 W OHIO ST,"(41.8922533, -87.66123650000002)",41.8922533, -87.66123650000002
5861 N KOSTNER AVE,"(41.9884007, -87.7373989)",41.9884007, -87.7373989
6040 N KILPATRICK AVE,"(41.9912819, -87.7464294)",41.9912819, -87.7464294
5750 N ROGERS AVE,"(41.985669, -87.7404055)",41.985669, -87.7404055
5248 S SAWYER AVE,"(41.7975924, -87.70526129999999)",41.7975924, -87.70526129999999
1850 N NEWLAND AVE,"(41.91381459999999, -87.7994758)",41.91381459999999, -87.7994758
4201 W HENDERSON ST,"(41.9413315, -87.73284029999999)",41.9413315, -87.73284029999999
2415 N MARSHFIELD AVE,"(41.9258583, -87.6689954)",41.9258583, -87.6689954
640 W SCOTT ST,"(41.9053683, -87.64482269999999)",41.9053683, -87.64482269999999
9755 S GREENWOOD AVE,"(41.7168493, -87.59685139999999)",41.7168493, -87.59685139999999
2957 N HOYNE AVE,"(41.9355398, -87.6802953)",41.9355398, -87.6802953
7627 S CONSTANCE AVE,"(41.7561533, -87.5794785)",41.7561533, -87.5794785
1552 W SCHREIBER AVE,"(41.9989998, -87.6695769)",41.9989998, -87.6695769
2727 N LONG AVE,"(41.9303572, -87.76127439999999)",41.9303572, -87.76127439999999
3601 N MILWAUKEE AVE,"(41.9472359, -87.73583479999999)",41.9472359, -87.73583479999999
4620 W 83RD PL,"(41.741494, -87.73660199999999)",41.741494, -87.73660199999999
228 E CHICAGO AVE,"(41.8967738, -87.62173159999999)",41.8967738, -87.62173159999999
2238 N OAKLEY AVE,"(41.9210021, -87.68465379999999)",41.9210021, -87.68465379999999
5656 S ST LOUIS AVE,"(41.7903126, -87.71081559999999)",41.7903126, -87.71081559999999
5887 N RIDGE AVE,"(41.9888418, -87.6685693)",41.9888418, -87.6685693
5900 N GLENWOOD AVE,"(41.9890085, -87.6667674)",41.9890085, -87.6667674
4600 S HERMITAGE AVE,"(41.80990310000001, -87.66899790000001)",41.80990310000001, -87.66899790000001
375 W ELM ST,"(41.9028389, -87.63741859999999)",41.9028389, -87.63741859999999
6020 S LANGLEY AVE,"(41.7852617, -87.6085245)",41.7852617, -87.6085245
7823 S ELLIS AVE,"(41.7526531, -87.6003724)",41.7526531, -87.6003724
6935 W ADDISON,"(41.945366, -87.800257)",41.945366, -87.800257
3660 W 23RD ST,"(41.8500587, -87.71700150000001)",41.8500587, -87.71700150000001
3505 N SOUTHPORT AVE,"(41.9456861, -87.663664)",41.9456861, -87.663664
910 S ABERDEEN ST,"(41.871524, -87.6547071)",41.871524, -87.6547071
533 W 27TH ST,"(41.8440992, -87.64110409999999)",41.8440992, -87.64110409999999
1000 W 52ND ST,"(41.8000322, -87.65052279999999)",41.8000322, -87.65052279999999
1307 W 52ND ST,"(41.7995763, -87.6586367)",41.7995763, -87.6586367
5705 S SHIELDS AVE,"(41.7908713, -87.6340669)",41.7908713, -87.6340669
245 W 57TH ST,"(41.7904898, -87.6322584)",41.7904898, -87.6322584
4250 S ROCKWELL ST,"(41.8159169, -87.6895299)",41.8159169, -87.6895299
1330 E 50TH ST,"(41.8047591, -87.5943398)",41.8047591, -87.5943398
1460 W 112TH ST,"(41.6906458, -87.65930759999999)",41.6906458, -87.65930759999999
8235 S VINCENNES AVE,"(41.7441457, -87.63594119999999)",41.7441457, -87.63594119999999
1640 N DRAKE AVE,"(41.9111279, -87.71542939999999)",41.9111279, -87.71542939999999
1321 S PAULINA ST,"(41.8646142, -87.6683561)",41.8646142, -87.6683561
2835 S WALLACE ST,"(41.84259160000001, -87.6415083)",41.84259160000001, -87.6415083
1443 N. OGDEN AVE,"(41.9072285, -87.6454436)",41.9072285, -87.6454436
1331 W MONROE ST,"(41.88004189999999, -87.6614285)",41.88004189999999, -87.6614285
1260 W ADAMS ST,"(41.8795957, -87.6589984)",41.8795957, -87.6589984
9912 S PRINCETON AVE,"(41.7138966, -87.63121910000001)",41.7138966, -87.63121910000001
36 E 36TH PL,"(41.8287306, -87.62517869999999)",41.8287306, -87.62517869999999
2526 W GRAND AVE,"(41.891024, -87.690467)",41.891024, -87.690467
744 E 103RD ST,"(41.7074651, -87.60538849999999)",41.7074651, -87.60538849999999
4310 N MELVINA AVE,"(41.9590292, -87.7821491)",41.9590292, -87.7821491
1059 W 13TH ST,"(41.8649951, -87.6540125)",41.8649951, -87.6540125
534 N ALBANY AVE,"(41.8914303, -87.70395889999999)",41.8914303, -87.70395889999999
1855 W HURON ST,"(41.89413709999999, -87.67423889999999)",41.89413709999999, -87.67423889999999
6206 N HAMLIN AVE,"(41.9942847, -87.7245535)",41.9942847, -87.7245535
5400 S ST LOUIS AVE,"(41.7953643, -87.71157099999999)",41.7953643, -87.71157099999999
11725 S PERRY AVE,"(41.6812419, -87.6249076)",41.6812419, -87.6249076
1365 E 60TH STREET,"(41.7857114, -87.5919145)",41.7857114, -87.5919145
1021 E. 83RD ST,"(41.7437801, -87.599489)",41.7437801, -87.599489
7550 S PHILLIPS AVE,"(41.7574114, -87.5654904)",41.7574114, -87.5654904
8255 S HOUSTON AVE,"(41.7449819, -87.54971839999999)",41.7449819, -87.54971839999999
1300 W WOLFRAM ST,"(41.93344159999999, -87.66143129999999)",41.93344159999999, -87.66143129999999
1212 S PLYMOUTH CT,"(41.8667185, -87.6289961)",41.8667185, -87.6289961
7529 S CONSTANCE AVE,"(41.757653, -87.578952)",41.757653, -87.578952
7342 S HOYNE AVE,"(41.75969070000001, -87.6763149)",41.75969070000001, -87.6763149
214 N LAVERGNE AVE,"(41.8850409, -87.7507791)",41.8850409, -87.7507791
4706 N PULASKI RD,"(41.966814, -87.72834499999999)",41.966814, -87.72834499999999
1437 E 54TH ST,"(41.797828, -87.590222)",41.797828, -87.590222
2400 S MARSHALL BL,"(41.8476349, -87.699837)",41.8476349, -87.699837
3151 W DOUGLAS BL,"(41.8621559, -87.7051943)",41.8621559, -87.7051943
2643 SOUTH CENTRAL PARK,"(41.8431425, -87.7144405)",41.8431425, -87.7144405
9037 S HARPER AVE,"(41.7301071, -87.5862856)",41.7301071, -87.5862856
1439 W WELLINGTON AVE,"(41.9358077, -87.6655231)",41.9358077, -87.6655231
1710 W ADDISON ST,"(41.9472259, -87.6719523)",41.9472259, -87.6719523
3659 S HONORE ST,"(41.8270017, -87.6711478)",41.8270017, -87.6711478
1332 N MASSASOIT AVE,"(41.9043552, -87.7700194)",41.9043552, -87.7700194
2211 W 18TH PL,"(41.8565017, -87.6813322)",41.8565017, -87.6813322
2867 S THROOP ST,"(41.842372, -87.652203)",41.842372, -87.652203
10121 S LONGWOOD DR,"(41.7097292, -87.66918179999999)",41.7097292, -87.66918179999999
4941 W PATTERSON AVE,"(41.94671779999999, -87.7513148)",41.94671779999999, -87.7513148
4440 WEST 83RD STREET,"(41.7419872, -87.7328127)",41.7419872, -87.7328127
3920 N LEAVITT ST,"(41.9528843, -87.68383089999999)",41.9528843, -87.68383089999999
6547 S STEWART AVE,"(41.7748074, -87.634107)",41.7748074, -87.634107
6020 S LAFLIN ST,"(41.7840748, -87.6624814)",41.7840748, -87.6624814
4839 S HARDING AVE,"(41.8047025, -87.7219203)",41.8047025, -87.7219203
3333 W 110TH ST,"(41.6930965, -87.7048042)",41.6930965, -87.7048042
2524 N ORCHARD ST,"(41.9284062, -87.646766)",41.9284062, -87.646766
7120 S CALUMET AVE,"(41.7646866, -87.61733009999999)",41.7646866, -87.61733009999999
5841 W STRONG ST,"(41.9699982, -87.77463689999999)",41.9699982, -87.77463689999999
5252 N LONG AVE,"(41.9759915, -87.7637452)",41.9759915, -87.7637452
5337 S NATOMA AVE,"(41.7948795, -87.7875521)",41.7948795, -87.7875521
7740 S EBERHART AVE,"(41.7535034, -87.61293099999999)",41.7535034, -87.61293099999999
4343 W SUNNYSIDE AVE,"(41.9624514, -87.73744409999999)",41.9624514, -87.73744409999999
4052 S WABASH AVE,"(41.8203675, -87.6250776)",41.8203675, -87.6250776
8734 S PAULINA ST,"(41.7346313, -87.6658114)",41.7346313, -87.6658114
7930 W FOSTER AVE,"(41.9740532, -87.82567329999999)",41.9740532, -87.82567329999999
1501 E 83RD PL,"(41.7429291, -87.5876615)",41.7429291, -87.5876615
3131 NORTH MASON AVE,"(41.9376152, -87.7745973)",41.9376152, -87.7745973
13110 S BALTIMORE AVE,"(41.6568912, -87.54759469999999)",41.6568912, -87.54759469999999
3535 N PANAMA AVE,"(41.94444499999999, -87.8285293)",41.94444499999999, -87.8285293
10155 S EWING AVE,"(41.7106001, -87.53468099999999)",41.7106001, -87.53468099999999
4500 S WALLACE ST,"(41.812397, -87.641072)",41.812397, -87.641072
5515 SOUTH SAWYER AVE,"(41.7927979, -87.7041578)",41.7927979, -87.7041578
4854 W MONTANA ST,"(41.92543209999999, -87.7485133)",41.92543209999999, -87.7485133
6216 N GLENWOOD AVE,"(41.9951404, -87.665652)",41.9951404, -87.665652
1677 W BRYN MAWR AVE,"(41.9832388, -87.6718391)",41.9832388, -87.6718391
2347 W AUGUSTA BL,"(41.8991248, -87.68603619999999)",41.8991248, -87.68603619999999
10115 S PARNELL AVE,"(41.7101844, -87.63647639999999)",41.7101844, -87.63647639999999
5614 N FAIRFIELD AVE,"(41.9837884, -87.69832249999999)",41.9837884, -87.69832249999999
3640 W WOLFRAM ST,"(41.9329979, -87.7189538)",41.9329979, -87.7189538
1076 W ROOSEVELT RD,"(41.8676547, -87.6540661)",41.8676547, -87.6540661
5525 N MAGNOLIA AVE,"(41.9824749, -87.66094059999999)",41.9824749, -87.66094059999999
2101 N FREMONT ST,"(41.9197513, -87.6513566)",41.9197513, -87.6513566
5201 S MC VICKER AVE,"(41.7975676, -87.77312189999999)",41.7975676, -87.77312189999999
2801 S PRINCETON AVE,"(41.8423859, -87.63385699999999)",41.8423859, -87.63385699999999
2509 W LOGAN BL,"(41.9281517, -87.6904723)",41.9281517, -87.6904723
10212 S VERNON AVE,"(41.70882750000001, -87.613022)",41.70882750000001, -87.613022
4939 W MONTROSE AVE,"(41.960296, -87.7516672)",41.960296, -87.7516672
10200 S WASHTENAW AVE,"(41.70797, -87.68943)",41.70797, -87.68943
2245 N SOUTHPORT AVE,"(41.9232646, -87.66292589999999)",41.9232646, -87.66292589999999
7400 W TOUHY AVE,"(42.0119385, -87.81209330000002)",42.0119385, -87.81209330000002
3330 N LOCKWOOD AVE,"(41.9416729, -87.7597895)",41.9416729, -87.7597895
1500 W BELMONT AVE,"(41.94007329999999, -87.66680029999999)",41.94007329999999, -87.66680029999999
2252 W WASHINGTON BL,"(41.8832967, -87.6837264)",41.8832967, -87.6837264
7318 N OAKLEY AVE,"(42.0144251, -87.6878885)",42.0144251, -87.6878885
9833 SOUTH THROOP STREET,"(41.7146074, -87.654411)",41.7146074, -87.654411
1810 N HERMITAGE AVE,"(41.9145828, -87.67212699999999)",41.9145828, -87.67212699999999
1026 W BUENA AVE,"(41.958763, -87.6555169)",41.958763, -87.6555169
7033 N MOSELLE AVE,"(42.008011, -87.77775799999999)",42.008011, -87.77775799999999
6424 S KENNETH AVE,"(41.7761705, -87.733961)",41.7761705, -87.733961
4910 N CLAREMONT AVE,"(41.9708359, -87.6881344)",41.9708359, -87.6881344
8231 S SOUTH SHORE DR,"(41.7459161, -87.5476084)",41.7459161, -87.5476084
5115 N MONTCLARE AVE,"(41.9744566, -87.80427689999999)",41.9744566, -87.80427689999999
3741 W 62ND ST,"(41.7805776, -87.716655)",41.7805776, -87.716655
2200 W RICE ST,"(41.8970747, -87.6823536)",41.8970747, -87.6823536
6143 W IRVING PARK RD,"(41.9525442, -87.780793)",41.9525442, -87.780793
5900 W BELMONT AVE,"(41.93900970000001, -87.7749916)",41.93900970000001, -87.7749916
5650 N CANFIELD AVE,"(41.9826709, -87.8242862)",41.9826709, -87.8242862
846 N MENARD AVE,"(41.8963933, -87.7706642)",41.8963933, -87.7706642
7621 S DORCHESTER AVE,"(41.7562701, -87.5902568)",41.7562701, -87.5902568
2114 WEST 22ND PLACE,"(41.8514554, -87.67903439999999)",41.8514554, -87.67903439999999
